AbsFilePath,FileName,Category,Fighting,H0P0 X,H0P0 Y,H0P0 S,H0P1 X,H0P1 Y,H0P1 S,H0P2 X,H0P2 Y,H0P2 S,H0P3 X,H0P3 Y,H0P3 S,H0P4 X,H0P4 Y,H0P4 S,H0P5 X,H0P5 Y,H0P5 S,H0P6 X,H0P6 Y,H0P6 S,H0P7 X,H0P7 Y,H0P7 S,H0P8 X,H0P8 Y,H0P8 S,H0P9 X,H0P9 Y,H0P9 S,H0P10 X,H0P10 Y,H0P10 S,H0P11 X,H0P11 Y,H0P11 S,H0P12 X,H0P12 Y,H0P12 S,H0P13 X,H0P13 Y,H0P13 S,H0P14 X,H0P14 Y,H0P14 S,H0P15 X,H0P15 Y,H0P15 S,H0P16 X,H0P16 Y,H0P16 S,H0P17 X,H0P17 Y,H0P17 S,H1P0 X,H1P0 Y,H1P0 S,H1P1 X,H1P1 Y,H1P1 S,H1P2 X,H1P2 Y,H1P2 S,H1P3 X,H1P3 Y,H1P3 S,H1P4 X,H1P4 Y,H1P4 S,H1P5 X,H1P5 Y,H1P5 S,H1P6 X,H1P6 Y,H1P6 S,H1P7 X,H1P7 Y,H1P7 S,H1P8 X,H1P8 Y,H1P8 S,H1P9 X,H1P9 Y,H1P9 S,H1P10 X,H1P10 Y,H1P10 S,H1P11 X,H1P11 Y,H1P11 S,H1P12 X,H1P12 Y,H1P12 S,H1P13 X,H1P13 Y,H1P13 S,H1P14 X,H1P14 Y,H1P14 S,H1P15 X,H1P15 Y,H1P15 S,H1P16 X,H1P16 Y,H1P16 S,H1P17 X,H1P17 Y,H1P17 S
./augmented_imgs/not_fighting\not_fighting_original_x29.jpg_01bd6c33-7e0e-4e38-8db1-09a02c983834.jpg,not_fighting_original_x29.jpg_01bd6c33-7e0e-4e38-8db1-09a02c983834.jpg,not_fighting,1,-0.11367293167499017,-0.18810784518174722,0.5593027193029598,-0.1479579076302223,-0.19899494871482085,0.22459775906999987,-0.15866700235683087,-0.2264503335501072,-0.07059166757590675,0.07110464043981726,0.06762302797459313,-0.8913544401599302,-1.0403331013973702,-1.1396601870391592,-1.035755698459586,-0.02350750927453216,-0.08512600654924081,0.7559104408764828,0.10882762847343778,0.5573361392007459,1.0341191923364426,0.14560244574008743,0.22505347889985602,1.6507794206804702,-0.16760474804424647,0.22622580312242324,0.40510008706487965,-0.2681944856668247,1.1349252735244737,1.5350154892746564,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,0.014375311730849192,0.3769857530629992,0.8019161601858853,-0.1111201124780198,1.2391117758645815,1.4592449039615538,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,0.041453380670845516,-0.017679793450761722,0.5808754689350606,0.044863752445934185,-0.00786438301898086,0.5709231980174172,0.5648569097246569,0.461939939239093,0.2548313634908318,0.3356391428749855,0.45703721602949854,0.9560175653555769,1.2552005194592228,0.46705420263894604,0.784373050610863,1.3599108517386362,0.628822790370151,-0.15266851298399725,1.08764987655367,0.5209140837926555,1.00416434912606,1.3097119767081598,0.9671715517998984,0.6133430776019605,1.2785256174932857,1.4833100041467366,0.22781652108813133,1.4590646061949286,0.7761461315198811,-0.619840146086108,-0.9199920665746086,-0.9338133326425188,-0.8412930296307648,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,0.8996688632122916,0.9439301310984505,0.48068245478493604,0.9481923545948875,1.798472930196141,1.8685675693893333,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,0.9837983583579893,1.081521696879374,-0.5185381016310611,1.141837964002092,1.9129614827927317,-0.17899579014928016,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,1.5096643751110073,0.604933159044543,-0.6093929609050841,1.3225400367767486,0.6559886223942235,1.1588672441486763,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,1.53492424695571,1.0937686430901226,1.4111461750968095
./augmented_imgs/fighting\fighting_original_images.jpg_2a2cb2cd-377a-4875-9862-f2e5817ddd80.jpg,fighting_original_images.jpg_2a2cb2cd-377a-4875-9862-f2e5817ddd80.jpg,fighting,0,0.008664800712321204,-0.18810784518174722,0.43587526770024865,-0.44423024796929456,-0.3401514168172671,0.2160543781454925,-0.4743323275535933,-0.36165809236570606,0.5487305038549236,-0.3111826126110782,0.31232794475730485,1.1194432871244298,0.20439005041851488,0.27258768535580763,1.315134136648542,-0.29710331049492766,-0.22033741486296382,-0.2632672730246712,0.3715949677318209,0.1655706566819105,-0.42815475162040767,-1.0835241212878,-1.068084641965332,-0.9975807435794354,-0.3085351931690488,0.3883225590365849,1.1468531547395886,0.35340377838764947,1.3543917982238514,2.025350863169731,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,-0.17632295129845502,0.46626191701291925,1.0219354260321365,0.5617093441726598,1.4600480444305708,0.3762291878177219,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,0.17418438700379782,-0.09244777491428958,0.7540650221017268,0.06265328536876996,-0.08188884260055276,-1.3927975900816463,0.5648569097246569,0.3018388520863742,1.2408820395871434,-1.106163563398312,-1.0549187010209558,-1.1040214828971993,-1.358217239727693,-1.364263339275186,-1.4979093831137107,-1.282430842034349,-1.4535603538640374,-1.3530167174198908,-1.1326670400267078,-1.339125416184616,-1.2457253127590338,-0.7924404556677496,-0.8788682059852654,-0.785077109313562,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,-1.2516178863579495,-1.35023655871968,-1.2708351375644538,-0.9199920665746086,-0.9338133326425188,-0.8412930296307648,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,-0.8876687681152549,-1.004657499228434,-0.8254292665898404,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,-0.9223204132891922,-1.0035596555930162,-0.8341101381977398,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,-1.1602278481374004,-1.1765568237325061,-1.215196302156572,-1.2015727752014194,-1.1720958585154277,-1.2440040195963549,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,-0.916326785765718,-0.8807757601486806,-0.8895718047676343
./augmented_imgs/not_fighting\not_fighting_original_4.jpg_7b4384d6-bbed-4d25-b9f1-b1bd3c448002.jpg,not_fighting_original_4.jpg_7b4384d6-bbed-4d25-b9f1-b1bd3c448002.jpg,not_fighting,1,-1.9691285395492117,-2.0342022081957642,-2.5892755398872773,0.08905996464103529,-1.116511991380722,0.7612465457169706,0.6502253934598728,-0.868687187924202,0.6793777578311245,0.9503653224568764,-0.1362977360109998,1.4880897318113473,-1.0403331013973702,-1.1396601870391592,-1.035755698459586,-0.4065416309830859,-1.1668172730590256,0.7875620594949106,-0.34371612247155553,-0.37052947729123215,1.485719403810644,0.015459632760663998,-0.08899435045311826,0.2648956772283247,0.3256518098925618,-0.20603221264867444,0.7105648064799642,0.45996348079698796,0.5204190043662157,-0.22025207204251407,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,-0.16043142937934646,-0.283657860166409,0.5471828600921177,0.21747101751417267,0.6499483930219425,1.8247771089409024,0.27718918582806307,1.1573917485101588,1.440181036025928,-1.60820341232442,-1.6625753856483716,-1.9211965888694087,-1.6629314081462925,-1.6364024938135595,-1.842811275843081,1.336491084697258,-0.14644419194123884,0.9593730959285317,0.40631574612367655,-0.23594257928529308,-0.07239243009259394,1.4238081168261207,0.3091820007497966,0.1949776850714259,1.3599108517386362,0.31646531873502265,0.6093310827221675,1.5018881072589647,0.2661141522889198,-0.00575002523873471,1.8727885210945645,0.48643203154334536,-0.4950269566785208,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,1.3286039514731325,0.5230053350627907,1.0966189895668526,1.4307461598893907,0.787777126053571,1.8753649893773765,1.7041118425151085,1.2568425263211283,1.9062338639683931,1.3424038728071883,0.5673123538083803,0.3177800815891647,1.7192521119437445,1.2256205258182653,1.4232150469731497,1.9525735417033478,1.9413733107780917,2.4301229431565328,1.247722495970676,0.6579895471584198,0.9982164119346262,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,1.6627155216666485,0.47537025120621224,-0.5754567888693288,1.4004447531958277,0.4956303345951313,0.38008896127959746,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,1.4385267344329573,0.8430328458534491,1.3164937374611023
./augmented_imgs/fighting\fighting_original_32.jpg_93399e1b-9115-49be-a85d-e14f93dbf5a2.jpg,fighting_original_32.jpg_93399e1b-9115-49be-a85d-e14f93dbf5a2.jpg,fighting,0,-0.2564002861268533,-1.0915157249545642,0.20850893378441707,-0.7602540776643049,-1.1518011084063338,0.44907357625451594,-0.8294558183999509,-1.1391027055554,0.11612436160839086,-0.2156107993483544,-0.34021849999659287,0.6897395681030759,0.6381572093846566,-0.14925258821671486,1.0747281855424142,-0.5889388317966827,-0.9978030126668715,0.25117645265797583,-0.007957855641399177,-0.30867176952510045,-0.3733196122329212,-1.0835241212878,-1.068084641965332,-0.9975807435794354,-0.5727797777780531,0.0641290472082616,0.35670333984775937,-0.8009929977135168,-0.8987978553564273,-0.7646012398621773,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,-0.3352381704895421,0.07344679563327106,-0.061057227177280855,-0.8152439624612893,-0.8818764023689184,-0.7479399266911317,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,-0.09127762566210702,-0.9148955710130945,-0.3635432896236785,-1.6629314081462925,-1.6364024938135595,-1.842811275843081,0.2369123853613014,-0.2425048442328703,1.0174700382728348,-1.106163563398312,-1.0549187010209558,-1.1040214828971993,1.3057827986692925,-0.3538812471846305,-0.20596945565601982,1.628891742721515,-0.43839857104987057,0.6044843269478558,2.0155435133335295,-0.4728056490719142,0.6546228192445517,-0.7924404556677496,-0.8788682059852654,-0.785077109313562,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,1.3286039514731325,-0.2617311339541903,0.5205375145474342,1.057393618039226,0.1702501136951909,0.3898692280734663,1.0249345766371758,0.05728298911706492,0.9216731956892887,2.5066329721122873,0.5345629818701135,-0.10874072272912769,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,1.9808451004503609,0.6579895471584198,0.37208471957445344,1.8699960115343304,1.2894321154154282,1.8326395482209017,2.172762689472984,2.3072149766000143,1.559075094355771,1.5096643751110073,-0.23722574190460738,-0.5913684177524421,1.2757972069253012,-0.3061611044003297,-0.027725289357527126,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,1.4385267344329573,-0.22259429240241296,0.804842485015279
./augmented_imgs/not_fighting\not_fighting_original_71.jpg_a1da85fb-b550-4e40-84bf-169e5ec829fe.jpg,not_fighting_original_71.jpg_a1da85fb-b550-4e40-84bf-169e5ec829fe.jpg,not_fighting,1,0.31450913168059935,0.1261209825653193,0.07443989507038944,0.3458293262682311,0.3656309236949645,-0.40624362733900427,0.25564373696391995,0.6524000987512859,-0.07760019866417152,0.8930222344992423,1.2911476118881517,1.2630312323558024,1.6377076191762008,1.4647449802346755,0.8926438249296033,0.45072521284081973,0.18529681007820553,-0.7960950259442316,-1.3509909229620243,-1.3808720374713859,-1.2079176572193855,-1.0835241212878,-1.068084641965332,-0.9975807435794354,0.21995397604896,1.5049890997785877,-0.4189879087133307,-0.8009929977135168,-0.8987978553564273,-0.7646012398621773,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,0.31631422819391436,1.5375758844119596,-0.8573823263518388,-0.8152439624612893,-0.8818764023689184,-0.7479399266911317,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,0.3827616826698659,0.2440081416715853,0.7161999408176273,0.3828648779798126,0.10317230635337689,0.48984417043244366,0.873510579713697,0.8141623309750745,0.8569961374974328,0.6748868384687027,0.520035379239934,0.9907246329236438,0.9348460844621173,0.37233088150545635,-0.2669982658646771,-1.282430842034349,-1.4535603538640374,-1.3530167174198908,-1.1326670400267078,-1.339125416184616,-1.2457253127590338,-0.7924404556677496,-0.8788682059852654,-0.785077109313562,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,-1.2516178863579495,-1.35023655871968,-1.2708351375644538,-0.9199920665746086,-0.9338133326425188,-0.8412930296307648,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,-0.8876687681152549,-1.004657499228434,-0.8254292665898404,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,-0.9223204132891922,-1.0035596555930162,-0.8341101381977398,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,1.1185336672465909,0.37819807032746405,-0.05560847356596479,1.042083057668063,0.463558677035313,0.07012802935794353,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,1.2319606361699156,0.9370587698172016,0.16162345792071195
./augmented_imgs/fighting\fighting_original_47.jpg_5225e05e-b61b-4b89-b8ca-dc01e22a4cff.jpg,fighting_original_47.jpg_5225e05e-b61b-4b89-b8ca-dc01e22a4cff.jpg,fighting,0,-0.3379587743850609,0.1261209825653193,0.20329271394044754,-0.4244787586133563,-0.19899494871482085,0.616043257918956,-0.3362287477800096,-0.2264503335501072,0.5239456864628551,-0.13915334873817523,-0.2994343471994743,-0.7842033124911272,-1.0403331013973702,-1.1396601870391592,-1.035755698459586,-0.42478135106444564,-0.11892885862767139,0.7645554887201769,0.15262218501650165,0.18618989260395455,0.6495347178739402,0.5794118223381653,0.44673429961960237,0.42321206295854985,-0.14998844240364612,0.17219355115103616,1.3612098082314337,0.10476447276585978,0.6520989191858424,1.2847473886839862,0.046048804629760715,1.1551150969190278,2.010226531617019,-0.049190775945585484,0.1627229595831909,1.4505445111582123,0.5304149508400701,0.7235938158772725,2.201501873022808,0.9520455693260585,1.5838718856683343,2.1631456099012327,-0.12920077032866478,0.2813921324033489,0.6499182584249604,-0.1864001755509298,0.32524568509809204,0.7304921237530383,0.42982092910445174,0.5900208089612681,0.7715203629531133,0.10947401247917414,0.6775307872660231,0.3638720404374658,-1.358217239727693,-1.364263339275186,-1.4979093831137107,-1.282430842034349,-1.4535603538640374,-1.3530167174198908,-1.1326670400267078,-1.339125416184616,-1.2457253127590338,-0.7924404556677496,-0.8788682059852654,-0.785077109313562,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,-1.2516178863579495,-1.35023655871968,-1.2708351375644538,-0.9199920665746086,-0.9338133326425188,-0.8412930296307648,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,-0.8876687681152549,-1.004657499228434,-0.8254292665898404,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,-0.9223204132891922,-1.0035596555930162,-0.8341101381977398,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,-1.1602278481374004,-1.1765568237325061,-1.215196302156572,-1.2015727752014194,-1.1720958585154277,-1.2440040195963549,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,-0.916326785765718,-0.8807757601486806,-0.8895718047676343
./augmented_imgs/not_fighting\not_fighting_original_x44.jpg_65151f29-9449-47bd-93c4-d59947222e1a.jpg,not_fighting_original_x44.jpg_65151f29-9449-47bd-93c4-d59947222e1a.jpg,not_fighting,1,-0.5826342391596834,1.1473646727432862,0.5391493105218381,-0.5429876947489852,0.8949676790791382,0.5346330839371902,-0.6321649901519744,0.9904194957902833,0.785858570989134,-0.36852570056871253,1.0056585423083213,-0.9303854905007661,-0.3048148753243473,0.69442795892833,-0.6999770322094083,-0.3883019109017261,0.8951567037252515,0.4166275450273642,0.15262218501650165,1.1346747450179762,-0.7893801598190399,-1.0835241212878,-1.068084641965332,-0.9975807435794354,-0.061906914200644675,0.9466558294075865,0.43930795541931117,-0.8009929977135168,-0.8987978553564273,-0.7646012398621773,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,0.12561596516461015,0.8412218056025832,0.25798281824639935,0.8903004741648523,1.0770918455828558,-0.1831106107724179,1.396030032153687,1.8191712716866382,0.8098792602401091,-0.4136243553278484,1.2533758914292095,0.7102065747054334,-0.399874570624958,1.2135392000769534,0.6930737873136706,0.12116725911541146,1.4865868970164942,1.0869708532441988,0.010526767931006736,1.3705105825808148,1.3482689094845957,0.6987954481484601,0.27760756037196666,0.8453984234965387,0.568790584141934,0.3945546866438048,1.103761530606085,0.4580077658816225,0.5463940769430292,1.121811911458615,0.7841738686141826,0.8710236477485878,0.33222193479528433,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,0.7342831910738384,0.3964349368342453,1.2844854632258835,1.1818444653226141,0.7503512465166995,1.4494354267387461,1.613554873731384,1.2380994085523147,1.1976964785117037,1.2276207221714743,0.9766795030367176,1.789657154534445,2.321054849386755,1.6870849626782207,2.256887861546933,2.6609105972921325,2.3839378510829214,0.9697294155540559,1.2770474001498633,0.9023350181512781,1.7122377595172427,2.1409385408486514,1.2254803854280125,1.8160910676124997,2.7976166100498454,2.2746980876540706,0.28987714799187625,0.8124313741353086,0.4429795242466294,0.9969841411241325,0.7148832487079303,0.36734370435585756,0.9148605839666291,1.306494471567966,0.8506867974910943,1.4949873168558327,-0.916326785765718,-0.8807757601486806,-0.8895718047676343
./augmented_imgs/fighting\fighting_original_87 (2).jpg_7b4db338-3d92-457f-809a-61505166cd11.jpg,fighting_original_87 (2).jpg_7b4db338-3d92-457f-809a-61505166cd11.jpg,fighting,0,0.3756779978742553,-0.5416152763971974,-0.048605042977645806,0.5235927304716746,-0.5518861189709365,0.5047317648054536,0.6699544762846705,-0.4968658511813049,0.11966350790860615,0.6254211573636155,-0.3810026527937115,1.3106921305996977,0.44956279244285585,-0.38768404719248856,1.596528872617996,0.3777663325153811,-0.4569573794119792,0.7284134949306048,0.5905677504471402,0.413001487746438,1.1775289778570652,0.724014947870858,1.0933033600521966,1.122164548705958,0.748443145266969,0.3883225590365849,-0.8337087508474844,-0.8009929977135168,-0.8987978553564273,-0.7646012398621773,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,0.7136022761716317,0.46626191701291925,-0.5496104843830968,-0.8152439624612893,-0.8818764023689184,-0.7479399266911317,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,-1.60820341232442,-1.6625753856483716,-1.9211965888694087,0.4362334767483195,-0.34097445113605374,0.4755168462309102,-0.9977022945948598,-1.0750304974270086,-1.1066682362367857,0.6466161971692261,0.07904823676688504,1.0996216157140244,0.44588405209811344,1.2248407717068626,0.7177750897073175,0.23652007175131906,0.8110313154906424,-0.19639470086281144,0.34202106128414017,0.7247540289956443,0.7536018826611783,0.6340201234444748,0.9287123901793745,-0.22923155404379755,0.4890848289255709,1.443941052958052,0.6932147857612326,0.24143182879149686,0.9786587686855537,-0.5619293264595918,-0.9199920665746086,-0.9338133326425188,-0.8412930296307648,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,0.6045121901490269,0.9930541890058507,-0.07732254996434344,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,0.49993743940139707,0.869755622018897,-0.14277371292223054,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,0.6423745446290405,1.28513842519578,1.0633474567707388,0.52791192930214,1.3936367462700479,0.7569543922459311,1.1871440257066523,1.516132598141186,1.5373680222303803,-0.916326785765718,-0.8807757601486806,-0.8895718047676343
./augmented_imgs/not_fighting\not_fighting_original_istockphoto-959859878-1024x1024.jpg_c16ed900-ba15-47b4-8013-a81127e70cfc.jpg,not_fighting_original_istockphoto-959859878-1024x1024.jpg_c16ed900-ba15-47b4-8013-a81127e70cfc.jpg,not_fighting,1,0.5387949743906701,0.5189070172491529,0.46110961995657695,0.8593680495226232,0.18918533856690653,0.6220307706122569,0.8277871388830516,0.4833904002317872,0.7930142593804202,1.3135382128552273,0.7405615491270505,-0.48541312083701205,-1.0403331013973702,-1.1396601870391592,-1.035755698459586,0.8884784947934521,-0.08512600654924081,0.7056269471288561,1.291280655136162,0.47485919551256994,1.0288959930061232,1.215665574682013,0.8162023341525133,1.0320388654880404,1.3826301483285794,0.6224623175792628,-0.41622493038066805,-0.8009929977135168,-0.8987978553564273,-0.7646012398621773,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,1.365154674855088,0.5555380809628393,-0.7466597219134337,-0.8152439624612893,-0.8818764023689184,-0.7479399266911317,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,0.6671852676690497,0.6552320397209876,0.7361537888444718,0.5785497401310052,0.5473190638428072,0.7015494365941485,-0.9977022945948598,-1.0750304974270086,-1.1066682362367857,0.8586460069152992,0.7405289504764587,1.087735813647181,0.3953017728880441,1.0353941294398834,0.6412714514352195,0.31563209851098945,0.9411802620052793,0.9771490256792985,0.3254515320559283,1.208873898852742,0.8787538916424902,1.0844813589535982,1.5440589761077623,1.4316406720898616,1.4956218343494074,1.3848876261750258,1.0304187066031567,0.40088374011813677,0.8520883704570084,0.9200197564484485,0.7808361796316966,1.0871841623485432,-0.15861195960523383,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,0.8504760843684142,1.1895504206354528,-0.1701774247461765,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,0.8811611937308332,1.0652319988131833,0.004451006214866958,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,0.5063290810240261,1.1879662443170318,1.166739733267842,0.450007212883061,1.0729201706718636,1.1556727548052799,1.0280100978915678,1.6428841792173938,1.2443742266794529,-0.916326785765718,-0.8807757601486806,-0.8895718047676343
./augmented_imgs/fighting\fighting_original_149.jpg_b26df805-5f71-4d0a-85ee-d1c40aa61230.jpg,fighting_original_149.jpg_b26df805-5f71-4d0a-85ee-d1c40aa61230.jpg,fighting,0,-1.3778294996772071,-0.8951227076126475,0.6711081763913922,-1.214538332850882,-0.9400664062526641,0.5826845891231616,-1.1845793092463086,-0.5644697305891047,0.6687592659265214,-0.6361267777043392,0.04723095157603395,1.309498132681434,-0.6442848258195887,0.43765561849288165,1.3635232877523287,-1.1178907141561139,-1.2682258292943178,0.13464749409563667,-0.2123324528423639,-0.5561026005896278,1.304120085831777,-0.24482599319818268,-0.2922017694462193,1.546856277781757,-0.3085351931690488,0.028107545894003466,0.09212128577293412,-0.8009929977135168,-0.8987978553564273,-0.7646012398621773,-0.5630945927052483,-0.6296423349861041,-0.5672373006363096,-0.25578056089399864,-0.06939506668660107,-0.1717214466469851,-0.8152439624612893,-0.8818764023689184,-0.7479399266911317,-0.5752609828009838,-0.6220598582532632,-0.5545853337330393,-1.1720872486590048,-0.6532076358907473,0.5298686350127522,-1.111455887538386,-0.7851212086254844,0.6975964313416528,-0.6118852071085594,-0.11442397451069508,-0.09191559866688473,-0.5831566993579981,-0.4249370689165998,1.0253734202423608,-1.358217239727693,-1.364263339275186,-1.4979093831137107,-1.282430842034349,-1.4535603538640374,-1.3530167174198908,-1.1326670400267078,-1.339125416184616,-1.2457253127590338,-0.7924404556677496,-0.8788682059852654,-0.785077109313562,-0.6950763539260015,-0.7213512624195858,-0.6759169661856234,-1.2516178863579495,-1.35023655871968,-1.2708351375644538,-0.9199920665746086,-0.9338133326425188,-0.8412930296307648,-0.7711119709066905,-0.7674141927107285,-0.7227059434940342,-0.8876687681152549,-1.004657499228434,-0.8254292665898404,-0.5939271601028265,-0.6520623551981045,-0.566668251614585,-0.4514794954464653,-0.500927300533748,-0.4541251392671308,-0.9223204132891922,-1.0035596555930162,-0.8341101381977398,-0.6192884765409947,-0.6610956492007518,-0.5719377173847717,-0.4677490394163348,-0.5054959172241286,-0.45589307526710166,-1.1602278481374004,-1.1765568237325061,-1.215196302156572,-1.2015727752014194,-1.1720958585154277,-1.2440040195963549,-0.78213833100502,-0.8287716517686604,-0.8304530890183961,-0.916326785765718,-0.8807757601486806,-0.8895718047676343
./augmented_imgs/not_fighting\not_fighting_original_x21.jpg_5b00ed28-0f43-40de-8100-a02df221fa59.jpg,not_fighting_original_x21.jpg_5b00ed28-0f43-40de-8100-a02df221fa59.jpg,not_fighting,1,1.8233411644574393,-0.6201724833339641,0.5759142418623597,1.6296761344042103,-0.5871752359965483,1.0323025023270813,1.478846872101374,-0.5306677908852048,0.730999960578872,1.7149398285586674,0.04723095157603395,1.2716396520394837,1.7508642693412813,0.6027235516299555,1.2068226404705578,1.6545467382105596,-0.4907602314904098,0.8864732066536591,1.7000298495380914,0.1655706566819105,0.927048465608388,1.938681202345476,0.70536192379264,0.42512844392443033,1.6644910385781841,0.04611829655113262,1.1714264800949779,2.2181985705510723,0.856934342238595,2.1230833630373125,2.7970189861427044,1.6525065123679992,1.8227626873589329,1.7147681570754794,0.09130202842325495,1.1432768364464574,2.1420762074684423,0.8856137461589982,1.9871596312422506,2.6924646636103624,1.5838718856683343,2.4738519504515746,1.842802752332342,-0.4289036915001643,0.8779225018169364,1.7170798471924897,-0.4149989107176256,1.003536767432689,2.3589063665359538,0.013656895211479976,1.0756175449899394,1.6360886426509007,0.07904823676688504,0.7239321372420315,0.0412258184175587,-0.2591579260511408,0.5884789826890707,-0.0008160085276915168,-0.12604109941474223,1.106499372876888,-0.12192575710578961,-0.014165772365189767,0.8793572178539297,0.23986654237399183,0.48643203154334536,0.29936339359522895,0.3706687106404136,1.1486739190429196,0.5092020312829856,0.19794494388423142,-0.08453257643422697,1.1903182355784263,0.5457623569852967,0.4135183306848559,1.7405780562885511,0.5721497327185541,0.4321453444933346,1.0934382742782343,0.22736755234596676,0.4363148660553125,1.1661386793275104,0.7789353346890409,1.2415330926065398,2.327829413436702,1.4159545601966932,1.9741558693191896,2.371928058390025,0.4706125352222097,0.4462234722979426,1.2712094816475947,0.8708954346877711,1.2254803854280125,2.5947920548797514,1.2657166757323783,1.998304531613548,2.8258382685972405,0.18322110496211688,-0.10766283406627664,1.10461646893826,0.1383883472067439,-0.11373115904141912,0.9831262061215271,0.6301752783538564,0.3119925779172108,0.9078261291064199,0.33684087703006826,0.24753532741634976,-0.045958219724769794
